;ESCOLARIDADE;TIPO_CONTRATACAO;TITULO_OCUPACAO;ESTADO;VALOR_SALARIO;QTD_VAGAS;QTD_EXPERIENCIA;REQUERIDO_DEFICIENCIA
8935;11;3;479;27;2300.00;1;6;0
8936;7;3;1626;27;2000.00;2;6;0
8937;13;3;1016;27;2177.28;1;6;0
8938;4;4;1973;27;1100.00;1;0;0
8940;7;3;1326;27;3000.00;1;6;0
8941;13;3;2297;27;2002.36;15;0;0
8942;13;3;931;27;3207.35;10;0;0
8944;4;3;2464;27;0.00;2;3;0
8945;7;3;371;27;1420.00;1;0;0
8946;11;3;2449;27;1488.44;60;0;0
8947;4;3;2452;27;1200.00;1;6;0
8948;7;3;285;27;1265.00;1;0;0
8949;4;3;1598;27;1273.00;1;6;0
8950;11;3;1260;27;2000.00;2;6;0
8951;11;3;977;27;1800.00;2;4;0
8952;11;3;725;27;1800.00;1;6;0
8953;11;3;660;27;1400.00;2;0;0
8954;12;1;159;27;0.00;1;6;0
8955;11;3;1517;27;0.00;1;4;0
8956;7;3;652;27;2000.00;2;6;0
8957;11;3;1044;27;0.00;1;6;0
8958;5;3;1034;27;1600.56;4;0;0
8959;5;3;601;27;1200.00;1;6;0
8960;7;3;2468;27;1552.00;1;6;0
8961;11;3;1875;27;0.00;1;6;0
8962;7;3;108;27;1359.00;1;6;0
8963;7;3;2451;27;0.00;1;6;0
8966;5;3;1598;27;1600.56;1;6;0
8967;8;1;2337;27;0.00;1;6;0
8968;12;3;2283;27;2000.00;1;6;0
8969;4;3;289;27;1500.00;2;6;0
8970;4;3;1266;27;2500.00;2;0;0
8971;8;3;375;27;1400.00;1;0;0
8972;5;3;1485;27;2500.00;1;4;0
8973;7;3;488;27;2200.00;1;6;0
8974;11;3;325;27;0.00;3;0;0
8976;7;3;1799;27;2000.00;2;6;0
8977;7;3;1148;27;1426.75;1;0;0
8978;5;3;1576;27;1438.00;1;0;0
8979;4;3;2468;27;0.00;1;1;0
8980;11;3;1973;27;1481.55;1;0;0
8981;4;3;1848;27;1832.60;4;6;0
8982;4;3;346;27;1503.00;1;0;0
8983;7;3;281;27;1500.00;12;0;0
8984;5;3;853;27;0.00;1;0;0
8985;4;3;562;27;1832.60;4;6;0
8986;7;3;1517;27;1581.33;2;6;0
8987;4;3;289;27;1400.00;2;6;0
8988;11;3;860;27;0.00;1;6;0
8989;4;3;2051;27;1400.00;2;6;0
8990;4;3;2449;27;1400.00;2;6;0
8991;7;4;377;27;1461.00;50;0;0
8992;7;4;334;27;2118.65;1;0;0
8993;5;3;1517;27;1846.00;1;6;0
8994;7;3;1150;27;1695.00;1;6;0
8995;5;3;1512;27;1990.00;1;6;0
8996;7;3;1626;27;1623.00;2;0;0
8997;7;3;2462;27;1569.00;1;6;0
9000;7;3;121;27;2500.00;1;6;0
9001;4;3;67;27;1542.00;12;6;0
9004;11;3;327;27;1580.00;3;0;0
9005;11;3;375;27;1580.00;5;0;0
9006;8;3;347;27;1580.00;4;0;0
9008;7;3;1259;27;1500.00;1;6;0
9009;7;3;1598;27;1475.39;2;6;0
9010;7;3;2449;27;1475.39;4;6;0
9011;8;3;1301;27;1800.00;1;6;0
9012;4;3;375;27;1552.68;3;6;0
9013;4;3;1281;27;1800.00;2;6;0
9014;7;3;2043;27;0.00;1;3;0
9015;8;4;1598;27;1563.89;10;0;0
9016;8;4;289;27;1563.89;10;0;0
9017;7;3;856;27;1100.00;1;3;0
9018;5;3;1598;27;1600.00;1;0;0
9019;7;3;1104;27;0.00;1;6;0
9020;4;3;1973;27;1481.55;1;6;0
9022;7;3;49;27;1628.80;5;6;0
9024;8;3;286;27;1300.00;1;0;0
9025;7;3;1226;27;1200.00;1;6;0
9027;7;3;267;27;1475.00;1;0;0
9028;7;1;2337;27;0.00;1;0;0
9029;8;3;1510;27;1332.00;2;6;0
9030;7;3;256;27;1200.00;1;6;0
9031;11;3;285;27;2500.00;1;0;0
9032;7;3;2305;27;1354.00;1;0;0
9033;7;3;286;27;1472.54;1;0;0
9034;5;3;759;27;1365.10;1;0;0
9035;7;4;1626;27;1569.00;2;6;0
9036;5;3;1228;27;1100.00;1;0;0
9037;5;3;1286;27;2492.08;1;6;0
9038;7;3;256;27;1442.00;1;6;0
9039;11;3;2222;27;1400.00;2;0;0
9040;5;3;1848;27;1716.00;2;0;0
9041;5;3;2085;27;1423.40;3;0;0
9042;5;3;601;27;2200.00;2;0;0
9043;5;3;748;27;2300.00;1;6;0
9044;4;3;700;27;1800.00;1;3;0
9045;7;3;1755;27;1400.00;1;6;0
9046;11;3;375;27;1533.00;1;6;0
9047;8;3;286;27;1365.00;1;0;0
9048;11;3;1311;27;1800.00;1;6;0
9050;11;3;440;27;1356.20;4;6;0
9052;11;3;375;27;0.00;10;0;0
9053;4;3;1218;27;1285.95;2;0;0
9054;11;3;2076;27;1800.00;1;6;0
9055;7;3;813;27;1997.60;1;6;0
9056;5;3;2468;27;1556.11;1;0;0
9057;7;3;2464;27;1543.00;1;6;0
9058;7;3;2468;27;1543.00;1;6;0
9059;4;3;287;27;1437.00;1;0;0
9060;11;3;2006;27;1100.00;1;1;0
9061;5;3;375;27;6.08;1;6;0
9062;7;3;856;27;1550.00;1;6;0
9064;7;3;2468;27;1335.60;1;6;0
9065;5;3;289;27;1437.00;1;0;0
9066;5;3;2023;27;1437.00;1;0;0
9069;8;3;667;27;1500.00;1;6;0
9070;7;3;663;27;0.00;2;6;0
9071;11;3;1260;27;1370.00;1;0;0
9072;11;3;1759;27;1450.00;50;0;0
9074;7;3;53;27;1586.65;1;0;0
9075;4;3;1455;27;6.00;20;6;0
9076;4;3;183;27;6.00;2;6;0
9077;4;3;1257;27;6.00;20;6;0
9078;11;3;2323;27;1300.00;1;6;0
9079;5;3;733;27;0.00;2;0;0
9080;4;3;1321;27;1471.00;1;6;0
9083;11;4;1508;27;1566.00;2;0;0
9084;7;3;919;27;1335.60;1;6;0
9085;11;3;1621;27;1415.00;25;0;0
9086;4;3;300;27;0.00;1;0;0
9091;8;3;101;27;1200.00;2;6;0
9092;13;3;159;27;1650.00;1;6;0
9093;7;3;2452;27;1200.00;1;6;0
9094;7;3;2006;27;1200.00;1;0;0
9095;11;3;1839;27;1300.00;1;6;0
9096;11;3;1593;27;0.00;1;0;0
9097;11;3;1307;27;0.00;1;0;0
9098;7;3;1485;27;0.00;1;6;0
9099;7;3;63;27;1545.00;1;6;0
9100;7;3;525;27;1311.19;1;6;0
9101;7;3;387;27;0.00;1;6;0
9102;7;3;1437;27;1399.20;2;0;0
9103;11;3;592;27;0.00;1;0;0
9104;4;3;1705;27;1300.00;1;6;0
9105;7;3;2005;27;0.00;1;2;0
9106;7;3;1785;27;2076.00;8;0;0
9107;4;3;327;27;0.00;1;2;0
9109;4;3;616;27;1380.00;2;6;0
9110;11;3;1043;27;1767.15;1;6;0
9111;11;3;1409;27;0.00;2;6;0
9112;11;3;1663;27;2951.71;1;6;0
9113;7;3;419;27;1800.00;1;6;0
9114;11;3;1662;27;1768.01;5;6;0
9115;7;3;985;27;1500.00;1;6;0
9116;11;3;1891;27;1768.01;10;6;0
9117;11;3;1446;27;1832.79;10;6;0
9118;7;3;1152;27;1100.00;1;0;0
9119;11;3;856;27;1264.50;1;0;0
9120;11;3;2101;27;0.00;1;0;0
9121;11;3;375;27;1471.22;20;0;0
9122;11;3;375;27;1471.22;15;0;0
9123;4;3;1827;27;0.00;1;6;0
9124;11;3;2037;27;1650.00;1;0;0
9125;4;3;382;27;1500.00;1;6;0
9127;5;3;2265;27;6.35;3;0;0
9128;11;3;820;27;1100.00;1;3;0
9129;11;3;748;27;0.00;1;4;0
9130;5;3;1852;27;2359.00;2;6;0
9131;11;3;2024;27;26.66;10;6;0
9133;11;3;995;27;1650.00;1;0;0
9134;5;3;518;27;1300.00;1;0;0
9135;4;3;374;27;1404.00;1;3;0
9136;11;3;444;27;1100.00;1;0;0
9137;7;3;667;27;1420.40;1;6;0
9138;11;3;543;27;1800.00;2;0;0
9139;7;3;256;27;1504.60;4;6;0
9140;11;3;327;27;1800.00;2;0;0
9141;7;3;287;27;1700.00;1;0;0
9142;7;3;2464;27;1426.00;3;6;0
9143;7;3;256;27;1504.60;3;1;0
9144;7;3;256;27;0.00;4;0;0
9145;5;3;118;27;1700.00;1;6;0
9146;7;3;273;27;1265.63;5;0;0
9147;7;3;2449;27;1450.00;1;6;0
9148;4;3;1179;27;1250.00;4;6;0
9149;7;3;2468;27;1300.00;2;0;0
9150;7;3;281;27;1586.00;4;0;0
9151;11;3;445;27;1500.00;1;0;0
9152;5;3;868;27;1806.00;1;6;0
9153;4;3;1321;27;1841.00;2;6;0
9154;11;3;733;27;1400.00;3;0;0
9155;7;3;652;27;1445.73;3;6;0
9156;7;3;2449;27;1400.00;1;6;0
9157;7;3;1312;27;1820.00;1;0;0
9158;13;3;667;27;2200.00;1;0;0
9159;8;3;1656;27;2227.47;1;6;0
9160;7;3;1747;27;2220.00;1;0;0
9161;7;3;2467;27;1100.00;1;6;0
9162;5;3;2229;27;1500.00;1;0;0
9163;7;3;2164;27;1315.00;1;6;0
9164;4;3;2468;27;1539.43;1;6;0
9165;7;3;2464;27;1453.00;1;3;0
9166;4;3;479;27;1427.00;4;3;0
9168;7;3;404;27;0.00;1;6;0
9170;7;3;281;27;1400.00;3;6;0
9171;11;3;2265;27;1100.00;1;6;0
9172;11;3;754;27;0.00;1;3;0
9174;4;3;2076;27;1641.00;1;6;0
9175;5;3;478;27;1806.00;3;6;0
9176;4;3;821;27;1504.93;1;6;0
9177;4;3;375;27;0.00;1;6;0
9180;12;1;1787;27;0.00;1;0;0
9181;7;3;1067;27;1100.00;1;6;0
9182;12;1;442;27;1100.00;2;0;0
9183;7;3;2468;27;0.00;3;6;0
9184;12;3;1424;27;0.00;1;6;0
9185;4;3;1128;27;4000.00;1;6;0
9186;12;1;1953;27;0.00;1;0;0
9187;4;3;2483;27;1443.96;1;6;0
9189;7;3;310;27;1519.95;1;6;0
9190;11;3;1198;27;1800.00;1;0;0
9191;7;3;1822;27;1250.00;1;3;0
9192;11;3;795;27;0.00;2;6;0
9194;7;3;2120;27;1100.00;1;6;0
9195;4;3;1149;27;0.00;1;6;0
9196;4;3;285;27;0.00;20;0;0
9197;7;3;286;27;1430.00;1;0;0
9198;11;3;2024;27;1479.00;1;6;0
9199;11;3;2217;27;1403.10;2;0;0
9200;7;3;2347;27;0.00;1;6;0
9202;7;3;2464;27;1431.00;2;6;0
9203;4;3;374;27;1463.47;1;0;0
9204;7;3;1815;27;1359.00;1;6;0
9205;7;3;1320;27;1354.00;1;3;0
9206;11;3;374;27;1580.00;1;0;0
9207;8;3;2467;27;1300.00;4;6;0
9208;7;3;2468;27;2000.00;3;6;0
9209;7;3;1973;27;1500.00;2;6;0
9210;7;3;2076;27;2000.00;1;6;0
9211;11;3;2180;27;1350.00;1;0;0
9212;7;3;260;27;1359.00;2;3;0
9213;11;3;563;27;1384.48;3;0;0
9214;5;3;327;27;1300.00;1;6;0
9215;11;3;820;27;2500.00;1;6;0
9217;7;3;1074;27;2000.00;1;6;0
9218;11;3;186;27;0.00;2;0;0
9219;11;3;489;27;1400.00;2;0;0
9220;8;3;836;27;1700.60;8;6;0
9221;11;3;420;27;0.00;8;0;0
9222;7;3;1285;27;1600.00;3;6;0
9223;11;3;5;27;1471.22;80;0;0
9224;7;3;344;27;1300.00;1;0;0
9225;11;3;420;27;0.00;1;0;0
9226;4;3;1226;27;1200.00;1;0;0
9228;7;3;286;27;1461.00;1;6;0
9230;11;3;1259;27;1200.00;1;6;0
9231;4;3;285;27;7.00;1;0;0
9232;11;3;2464;27;1550.00;1;0;0
9233;7;3;529;27;1390.00;1;0;0
9234;7;3;402;27;1483.00;1;6;0
9236;5;3;755;27;1319.00;1;6;0
9237;4;3;1279;27;2100.00;1;6;0
9238;5;3;327;27;1236.92;2;6;0
9239;11;3;999;27;1799.00;1;6;0
9240;4;3;1973;27;1150.00;2;0;0
9242;7;3;1141;27;1705.00;1;6;0
9244;5;3;519;27;0.00;1;0;0
9245;5;3;543;27;1320.00;3;1;0
9246;4;3;799;27;1800.00;2;6;0
9247;7;4;500;27;1320.00;1;1;0
9248;7;4;700;27;1320.00;1;1;0
9249;5;3;2268;27;1100.00;1;6;0
9250;7;3;2005;27;1320.00;2;0;0
9251;4;4;377;27;1536.35;8;0;0
9252;4;4;1626;27;1903.08;3;6;0
9253;5;4;1517;27;2000.00;1;6;0
9254;11;3;556;27;0.00;3;4;0
9255;4;3;1848;27;1327.00;1;6;0
9256;5;4;2093;27;1800.00;1;6;0
9257;5;4;2211;27;1800.00;1;6;0
9258;5;4;387;27;1800.00;1;6;0
9259;4;3;1292;27;1307.55;3;0;0
9261;8;3;256;27;1800.00;1;6;0
9262;7;3;1848;27;0.00;1;6;0
9263;7;3;1567;27;2126.23;1;0;0
9264;11;3;477;27;1478.03;2;0;0
9265;11;3;234;27;0.00;1;0;0
9267;4;4;377;27;1461.00;2;6;0
9268;7;3;256;27;1470.00;1;0;0
9269;7;3;1547;27;1500.00;1;6;0
9270;7;3;1334;27;1500.00;1;6;0
9271;11;3;1567;27;1780.00;2;6;0
9272;7;3;2297;27;1862.10;1;6;0
9273;4;3;1228;27;1100.00;1;0;0
9274;11;3;1705;27;0.00;1;0;0
9275;4;4;981;27;1600.00;5;6;0
9276;11;3;114;27;0.00;1;0;0
9277;4;4;327;27;1372.45;5;6;0
9279;11;3;260;27;1100.00;1;6;0
9281;4;3;2265;27;6.45;1;6;0
9283;11;3;2143;27;1874.73;1;0;0
9284;11;3;120;27;1300.00;1;0;0
9285;11;3;753;27;0.00;1;1;0
9288;4;3;374;27;0.00;1;0;0
9290;5;3;347;27;1650.00;2;6;0
9291;7;4;2353;27;2000.00;1;6;0
9292;7;3;377;27;1300.00;50;0;0
9293;4;3;2093;27;6.92;1;6;0
9294;7;3;319;27;1500.00;1;6;0
9295;4;3;1525;27;2000.00;1;6;0
9297;11;3;748;27;1100.00;1;6;0
9298;5;3;1409;27;1400.00;1;6;0
9299;7;3;149;27;1644.85;1;1;0
9301;5;3;1588;27;0.00;2;0;0
9303;7;3;2452;27;1590.00;1;6;0
9304;5;3;83;27;0.00;2;0;0
9305;7;3;328;27;1300.00;1;0;0
9306;8;3;2024;27;1300.00;4;0;0
9307;8;3;1009;27;1300.00;1;0;0
9308;7;3;1259;27;0.00;2;0;0
9309;7;3;2141;27;3000.00;1;6;0
9310;5;3;1848;27;2400.00;1;6;0
9312;5;3;556;27;2400.00;1;6;0
9314;4;3;733;27;1350.00;3;6;0
9315;4;3;114;27;1580.00;8;0;0
9316;4;3;1598;27;1437.00;7;0;0
9317;7;3;281;27;0.00;2;6;0
9318;4;3;853;27;1100.00;1;3;0
9319;11;3;1517;27;1500.00;1;6;0
9320;4;3;2023;27;1100.00;1;3;0
9321;11;3;1551;27;1300.00;1;0;0
9322;11;3;849;27;1483.00;4;0;0
9323;11;3;1333;27;1500.00;2;6;0
9324;11;3;286;27;1500.00;1;6;0
9325;7;3;344;27;1144.00;1;3;0
9326;4;3;320;27;0.00;1;6;0
9327;4;3;346;27;6.70;3;6;0
9328;7;4;375;27;1508.16;15;0;0
9329;7;3;300;27;0.00;1;6;0
9330;7;3;458;27;1430.00;1;6;0
9331;7;3;776;27;2200.00;1;6;0
9332;4;3;2235;27;1580.00;2;0;0
9336;11;3;700;27;0.00;1;0;0
9338;4;3;1908;27;1426.00;3;0;0
9339;7;3;333;27;1300.00;1;6;0
9340;7;3;375;27;1500.00;1;6;0
9341;5;3;1321;27;0.00;1;6;0
9342;7;3;267;27;0.00;2;0;0
9343;4;3;375;27;1345.93;20;0;0
9345;5;3;733;27;0.00;1;6;0
9346;5;3;2082;27;1300.00;1;3;0
9351;7;3;260;27;1360.00;1;0;0
9352;7;3;236;27;0.00;1;6;0
9353;11;3;1521;27;1600.00;1;6;0
9354;7;3;2006;27;1100.00;1;0;0
9355;11;3;1895;27;1420.00;2;6;0
9356;11;3;629;27;1650.00;1;0;0
9357;7;3;379;27;1574.25;1;6;0
9358;11;3;183;27;1500.00;1;0;0
9359;7;3;2468;27;1460.00;1;6;0
9360;4;3;388;27;1500.00;1;6;0
9361;8;3;289;27;1459.00;1;0;0
9362;11;3;1876;27;0.00;2;3;0
9363;11;3;63;27;1459.73;1;6;0
9365;11;4;635;27;0.00;2;3;0
9366;4;3;1485;27;0.00;1;6;0
9367;4;4;1431;27;1265.00;45;0;0
9368;4;4;374;27;1265.00;10;0;0
9369;7;4;2009;27;1265.00;3;0;0
9370;8;4;267;27;1265.00;3;0;0
9371;7;3;1848;27;120.00;5;6;0
9372;8;4;1598;27;1265.00;2;0;0
9373;11;3;2079;27;0.00;2;6;0
9374;7;3;667;27;1614.00;2;6;0
9375;7;3;2086;27;70.00;5;6;0
9376;7;3;344;27;1517.00;1;0;0
9377;7;3;2468;27;2000.00;15;0;0
9378;7;3;159;27;1200.00;1;6;0
9380;7;3;2464;27;3500.00;1;6;0
9381;5;3;2017;27;1300.00;1;0;0
9382;7;4;281;27;1449.00;1;6;0
9383;11;3;1503;27;0.00;2;6;0
9384;4;3;1294;27;1400.00;1;3;0
9385;7;3;2464;27;1327.00;1;6;0
9386;5;3;1768;27;1867.69;1;6;0
9387;11;3;536;27;0.00;2;6;0
9388;11;3;1474;27;0.00;2;6;0
9389;11;3;2263;27;1200.00;5;0;0
9390;5;3;1856;27;1391.52;2;6;0
9391;4;3;1328;27;1973.00;1;6;0
9393;4;3;374;27;1200.00;1;6;0
9394;7;3;2019;27;1378.00;2;6;0
9395;11;3;409;27;1391.16;1;0;0
9396;4;3;1276;27;2100.00;1;6;0
9397;11;4;733;27;1300.00;1;0;0
9398;7;3;2449;27;1420.65;2;6;0
9399;11;3;733;27;1450.00;3;0;0
9400;7;3;2452;27;1400.00;1;0;0
9401;5;3;629;27;6.50;1;6;0
9402;4;3;639;27;2200.00;1;6;0
9403;5;3;1;27;6.50;1;6;0
9404;5;3;1455;27;6.50;1;6;0
9406;4;3;289;27;1400.00;9;0;0
9407;4;3;388;27;1480.00;1;6;0
9408;4;3;300;27;1400.00;9;0;0
9409;11;3;1317;27;0.00;1;3;0
9410;4;3;327;27;1100.00;1;3;0
9411;12;3;304;27;1900.00;1;6;0
9412;4;3;287;27;1400.00;9;0;0
9413;8;3;1314;27;1800.00;1;6;0
9414;7;3;2468;27;1426.00;2;6;0
9415;7;3;418;27;1300.00;1;6;0
9416;7;3;2468;27;1316.00;1;0;0
9417;7;3;1815;27;1304.00;6;6;0
9418;12;3;301;27;2000.00;1;6;0
9419;7;3;733;27;0.00;1;3;0
9420;7;3;310;27;1600.00;1;6;0
9421;4;4;856;27;1100.00;1;6;0
9422;7;3;1914;27;0.00;1;3;0
9423;7;3;2468;27;1690.00;1;6;0
9425;7;3;71;27;1456.90;1;6;0
9426;7;3;1437;27;1426.75;1;6;0
9428;4;3;374;27;1100.00;1;3;0
9429;11;3;56;27;2500.00;1;3;0
9430;5;3;1281;27;1200.00;1;6;0
9431;7;3;543;27;1569.00;1;6;0
9432;4;3;1551;27;1593.00;1;6;0
9435;7;3;1168;27;1100.00;35;0;0
9436;4;3;1161;27;0.00;1;6;0
9437;4;3;1306;27;0.00;2;0;0
9438;11;3;375;27;1316.00;1;6;0
9439;11;4;601;27;1327.00;1;6;0
9440;11;4;748;27;1600.00;1;6;0
9441;7;3;404;27;1189.00;1;6;0
9442;7;3;281;27;1450.00;6;6;0
9443;5;3;327;27;0.00;4;0;0
9444;7;3;1598;27;1356.00;1;0;0
9445;7;3;1598;27;1450.00;4;6;0
9446;7;3;281;27;1354.00;1;0;0
9447;4;3;974;27;0.00;1;4;0
9448;11;3;1848;27;0.00;2;6;0
9449;11;3;1109;27;0.00;2;3;0
9450;11;3;543;27;1800.00;4;0;0
9451;7;3;281;27;1284.00;2;6;0
9452;11;3;478;27;0.00;1;6;0
9453;11;3;2005;27;1800.00;2;3;0
9454;4;3;1612;27;1350.00;2;0;0
9457;5;3;1517;27;2104.73;6;6;0
9458;7;3;2322;27;2081.00;1;6;0
9459;13;3;947;27;0.00;1;6;0
9460;11;3;571;27;1966.00;2;0;0
9462;11;3;2085;27;7.46;14;0;0
9463;11;3;375;27;1300.00;1;0;0
9464;11;3;1517;27;1593.00;2;0;0
9465;11;3;67;27;1300.00;1;0;0
9466;12;3;2304;27;1500.00;1;6;0
9467;11;3;3;27;0.00;15;0;0
9470;11;4;2093;27;2500.00;1;6;0
9471;7;3;2353;27;1500.00;1;6;0
9473;11;3;327;27;1500.00;9;0;0
9474;8;3;1598;27;1100.00;1;4;0
9475;4;3;849;27;1100.00;1;3;0
9477;5;3;67;27;1589.15;2;0;0
9478;11;3;543;27;1121.44;1;0;0
9479;7;3;2094;27;2000.00;1;6;0
9480;4;3;374;27;1500.00;12;0;0
9481;11;3;267;27;1100.00;30;0;0
9482;4;3;1598;27;1100.00;1;3;0
9484;4;3;323;27;0.00;1;0;0
9485;11;3;616;27;1100.00;1;6;0
9486;5;3;1555;27;1500.00;2;3;0
9487;11;3;2452;27;1461.00;3;0;0
9490;7;3;2468;27;1100.00;10;6;0
9491;7;3;2163;27;1315.00;1;6;0
9492;7;4;2464;27;1100.00;1;0;0
9493;4;3;856;27;1237.15;1;6;0
9494;11;3;602;27;1765.00;1;6;0
9495;4;3;347;27;0.00;1;6;0
9496;7;3;2331;27;2000.00;1;6;0
9497;7;4;1626;27;2000.00;1;6;0
9498;7;3;286;27;1327.00;1;2;0
9500;5;3;1421;27;6.80;2;0;0
9502;11;3;733;27;1600.00;2;5;0
9503;4;3;1848;27;0.00;1;6;0
9505;7;3;1517;27;1847.34;2;6;0
9506;5;3;716;27;6.20;1;0;0
9507;4;3;374;27;1404.00;1;6;0
9508;11;3;1440;27;0.00;1;0;0
9509;7;3;873;27;1700.00;1;0;0
9510;7;3;1034;27;1559.00;1;6;0
9511;4;3;1848;27;1882.00;1;6;0
9512;4;3;556;27;1882.00;1;6;0
9514;11;3;910;27;0.00;1;0;0
9515;7;4;304;27;1335.07;8;0;0
9518;7;3;813;27;1994.60;3;6;0
9519;7;3;342;27;1474.13;1;6;0
9520;4;3;601;27;0.00;1;3;0
9521;4;3;3;27;1595.68;11;6;0
9522;4;3;799;27;1756.72;13;6;0
9523;4;3;375;27;1595.68;2;6;0
9524;4;3;267;27;0.00;1;6;0
9525;4;3;2101;27;1755.25;6;6;0
9526;11;3;375;27;1595.68;2;0;0
9527;7;3;2210;27;1600.00;2;6;0
9528;4;3;1845;27;1300.00;1;6;0
9529;7;3;672;27;1100.00;3;0;0
9530;7;3;1626;27;1389.00;1;6;0
9531;4;3;1455;27;6.70;1;6;0
9532;4;3;658;27;6.70;1;6;0
9533;4;3;2043;27;6.70;1;6;0
9534;4;3;373;27;1300.00;1;3;0
9535;11;4;1768;27;1600.00;1;0;0
9536;11;4;1807;27;1600.00;5;0;0
9537;11;4;1520;27;1600.00;1;0;0
9538;7;3;375;27;1389.00;1;0;0
9539;11;3;1569;27;1833.00;1;6;0
9540;7;3;286;27;1440.00;7;0;0
9541;4;3;1003;27;1479.00;1;6;0
9543;7;3;63;27;1800.00;1;6;0
9544;7;3;1551;27;1900.00;1;6;0
9546;11;3;556;27;1882.00;5;0;0
9547;7;3;256;27;1600.00;1;3;0
9548;4;3;1308;27;1800.00;1;6;0
9549;11;3;1908;27;1471.80;3;0;0
9550;4;3;114;27;1101.95;1;6;0
9551;7;3;888;27;1800.00;1;3;0
9552;7;3;2464;27;1500.00;2;3;0
9554;2;3;2297;27;1724.27;1;0;0
9555;4;3;1517;27;1450.00;4;6;0
9558;4;3;1045;27;1200.00;5;6;0
9559;4;3;632;27;1200.00;10;6;0
9560;4;3;1551;27;2241.00;1;6;0
9561;11;3;1848;27;1500.00;5;6;0
9562;11;3;2085;27;1300.00;3;6;0
9563;11;3;388;27;1500.00;1;6;0
9564;4;3;1891;27;1500.00;1;6;0
9565;7;3;1567;27;2126.23;1;6;0
9566;4;3;556;27;1832.00;1;6;0
9567;11;4;856;27;1600.00;1;3;0
9568;7;3;2093;27;1569.00;5;6;0
9569;8;4;1189;27;0.00;1;0;0
9570;7;3;2353;27;1695.00;1;6;0
9572;4;3;294;27;1383.00;1;6;0
9573;5;3;1;27;1400.00;8;0;0
9574;7;3;813;27;1279.84;10;6;0
9575;7;3;71;27;1587.00;1;6;0
9576;7;3;300;27;1470.49;1;3;0
9577;7;3;305;27;0.00;1;0;0
9578;11;3;407;27;1400.00;1;3;0
9580;4;3;2449;27;1500.00;2;6;0
9581;4;3;2023;27;1437.00;1;6;0
9582;5;3;1512;27;3500.00;5;6;0
9584;4;3;1409;27;0.00;1;6;0
9585;7;3;1312;27;2500.00;1;6;0
9586;4;3;375;27;1438.30;2;0;0
9587;7;3;2468;27;1459.00;1;6;0
9588;7;3;374;27;18.00;1;6;0
9590;7;3;667;27;1270.00;2;3;0
9591;7;3;285;27;1100.00;1;0;0
9592;7;3;327;27;1100.00;1;0;0
9594;7;3;1281;27;2000.00;3;6;0
9595;4;3;1551;27;1850.00;1;6;0
9597;7;3;374;27;0.00;1;6;0
9598;5;3;716;27;1800.00;1;6;0
9599;5;3;375;27;1340.00;3;0;0
9600;12;3;176;27;0.00;1;6;0
9603;4;3;67;27;1406.26;1;6;0
9605;7;3;2006;27;1293.00;1;3;0
9606;11;3;2468;27;1319.16;1;6;0
9607;8;3;375;27;1568.00;3;0;0
9608;11;3;1264;27;0.00;1;0;0
9609;7;3;2464;27;1470.00;1;6;0
9610;7;3;1507;27;1569.00;1;6;0
9612;7;3;331;27;1300.00;1;0;0
9613;11;3;1309;27;1100.00;1;0;0
9614;11;3;2214;27;0.00;1;0;0
9615;4;3;1312;27;2338.00;1;6;0
9616;7;3;972;27;1800.00;2;6;0
9617;7;3;256;27;1300.00;1;6;0
9618;7;3;437;27;1400.00;1;0;0
9619;11;3;78;27;0.00;10;6;0
9620;11;3;374;27;1100.00;1;6;0
9621;11;3;67;27;1200.00;1;0;0
9623;11;3;1819;27;2057.50;1;6;0
9624;12;1;1426;27;0.00;2;0;0
9625;7;3;342;27;2000.00;1;6;0
9626;5;3;1519;27;2440.62;4;6;0
9627;11;3;1403;27;1477.00;1;6;0
9628;7;3;260;27;1295.00;1;6;0
9629;7;3;1191;27;2025.97;1;0;0
9630;11;3;1402;27;1700.00;1;3;0
9631;11;3;2085;27;1600.00;1;3;0
9634;11;3;1485;27;0.00;1;6;0
9635;7;3;1836;27;1483.00;1;6;0
9636;11;3;387;27;0.00;1;6;0
9637;5;3;733;27;1300.00;1;6;0
9638;5;0;304;27;618.57;1;0;0
9639;11;3;1576;27;1100.00;2;6;0
9640;12;1;1964;27;1200.00;1;0;0
9641;7;3;310;27;1427.80;1;6;0
9642;7;3;256;27;0.00;1;2;0
9643;12;1;229;27;1100.00;5;0;0
9645;8;1;304;27;0.00;5;0;0
9646;11;3;375;27;1250.00;1;0;0
9647;11;3;388;27;0.00;2;6;0
9648;7;3;655;27;1500.00;1;6;0
9649;7;3;1517;27;1450.00;1;6;0
9650;7;3;2005;27;1500.00;1;4;0
9651;7;3;1193;27;0.00;1;0;0
9652;5;3;388;27;1350.00;2;0;0
9653;7;4;2009;27;1127.00;1;0;0
9654;11;3;2024;27;1200.00;1;0;0
9655;7;3;2452;27;0.00;1;0;0
9656;11;3;543;27;0.00;2;1;0
9657;5;3;63;27;1450.00;1;3;0
9658;4;3;63;27;1480.00;1;0;0
9660;5;3;2023;27;1438.00;1;0;0
9661;7;3;256;27;1300.00;1;0;0
9662;4;3;1815;27;0.00;2;6;0
9663;4;3;1870;27;1700.00;1;0;0
9664;13;3;257;27;0.00;1;1;0
9665;4;3;285;27;1250.00;1;0;0
